"Year","Mon","Day","Pcp(mm)","Tmax(c)","Tmin(c)","WSpeed(m/s)","RHumidity(fr)","SRad(MJ/m2)","SShine(hr)","Cloud(1/10)","Tavg(c)"
"2015","06","17",9.5,30.8,20.2,"2.6",0.728,"15.34","7.1",5.4,23.4
"2015","06","18",3,31.3,19.6,"2.7",0.594,"20.21","8.9",7.1,24.8
"2015","06","19",0,29.9,20,"2.9",0.578,"18.87","9.2",5.8,24.5
"2015","06","20",44.5,22.6,17,"1.8",0.91,"3.25","0",7.5,19.6
"2015","06","21",0,29.6,15.6,"2",0.691,"23.21","12.8",0.9,22.4
"2015","06","22",0,29.1,19.4,"2.4",0.604,"21.88","11.3",3.8,24
"2015","06","23",0,31,19.7,"2.3",0.641,"20.76","11.7",2.9,24.7
"2015","06","24",0,30.6,21.1,"2.5",0.583,"18.02","8.6",6.1,25.7
"2015","06","25",2,29.1,21,"2.1",0.651,"11.93","2.4",8.9,24.8
"2015","06","26",12.5,25.3,18,"3.3",0.758,"10.37","0.3",9.6,21
"2015","06","27",0,31.1,19.2,"2.2",0.553,"26.17","12.6",3.1,25.2
"2015","06","28",0,31.1,21,"2.6",0.618,"23.32","13",3,25.4
"2015","06","29",0,30.6,21.2,"2.8",0.618,"22.5","11.4",6.8,25.7
"2015","06","30",2.5,29.2,21.9,"1.7",0.7,"8.49","2.8",9.1,24.4
"2015","07","01",0.5,27.9,21,"3.8",0.663,"23.03","11.7",4.4,23.7
"2015","07","02",0,29.3,20.4,"4",0.645,"20.63","11.1",4.6,23.7
"2015","07","03",0,28.3,19.2,"3",0.626,"22.48","11.1",2.1,23.3
"2015","07","04",0,29.9,18.2,"2.2",0.558,"20.86","10.9",1.9,24.1
"2015","07","05",0,29.6,20.1,"2.3",0.574,"18.23","9.7",5.1,24.2
"2015","07","06",0,32.5,20.2,"2.2",0.543,"20.44","9.9",3.9,25.3
"2015","07","07",0,29.7,21.4,"2",0.521,"14.8","5.5",7.6,25.6
"2015","07","08",0.5,26.3,20.7,"4",0.698,"12.41","1.3",9.4,23.4
"2015","07","09",0,31.8,22.1,"2.9",0.613,"14.1","4.5",6.8,26.5
"2015","07","10",0,34.3,23.6,"1.9",0.609,"17.95","8.7",5.6,29.2
"2015","07","11",0,36,25.7,"2.1",0.603,"17.99","9.9",7.5,30.4
"2015","07","12",29,28,24,"4",0.941,"4.84","0",10,24.8
"2015","07","13",10,24.9,21.4,"5.2",0.908,"3.52","0.1",9.5,23.1
"2015","07","14",0,31.4,22.5,"3.5",0.724,"20.45","10.1",5,26.1
"2015","07","15",0,33.9,22.7,"2.9",0.588,"19.53","11.4",3.3,27.9
"2015","07","16",0,28.9,20.6,"5",0.513,"20.99","11.2",3.9,24.7
"2015","07","17",0,28.6,18.4,"3.6",0.498,"18.65","8.1",6.1,23.6
"2015","07","18",0.5,27.8,22.3,"2.2",0.635,"8.93","1.1",9.9,24.3
"2015","07","19",5,29.8,21.3,"1.8",0.774,"12.69","3.4",8.6,25.1
"2015","07","20",0,31.2,24.4,"2.4",0.714,"10.48","1.7",8.5,27.5
"2015","07","21",11,29.6,24.6,"1.6",0.816,"7.53","0.3",9.5,27
"2015","07","22",1,31.7,25.3,"1.8",0.769,"8.63","2.2",8.5,27.7
"2015","07","23",16,32.1,24.9,"2.1",0.81,"8.55","2.3",9.5,26.9
"2015","07","24",26.5,25.4,22.6,"2",0.969,"3.79","0",10,24.7
"2015","07","25",80,26.4,24.4,"3.2",0.951,"1.93","0",10,25
"2015","07","26",40.5,30,23.5,"2.6",0.855,"14.11","4.3",8.4,26
"2015","07","27",1.5,30,24.4,"2.3",0.86,"9.43","3.6",8.4,26.2
"2015","07","28",0,31.2,24.6,"2.7",0.744,"15.95","7.2",7.3,27.7
"2015","07","29",4,28.8,24.8,"2.6",0.829,"5.49","0.2",8.4,26.7
"2015","07","30",0,33.1,25.5,"3.5",0.764,"15.12","7.9",6.9,28.6
"2015","07","31",0,32.4,26.2,"2.7",0.743,"14.93","6.7",6.6,27.9
"2015","08","01",0,31.6,26,"3.1",0.728,"11.43","5.3",6.9,28.2
"2015","08","02",16.5,29.2,24.1,"2.7",0.843,"7.69","1.4",8.4,26.5
"2015","08","03",0,31.5,25.6,"3.8",0.715,"12.74","6",5.8,27.9
"2015","08","04",0,30.8,25.4,"4.5",0.733,"9.77","3.7",8.5,27.5
"2015","08","05",0.1,32.7,25.9,"3.7",0.67,"15.78","7.5",6.6,28.6
"2015","08","06",0,34.4,24.5,"2",0.645,"21.48","11.8",3.1,29.3
"2015","08","07",11,34.4,26,"1.4",0.713,"15.11","7.5",2.8,28.9
"2015","08","08",7.5,33,24.3,"2.1",0.791,"11.69","5",6.5,26.6
"2015","08","09",0,31,23.3,"2.1",0.744,"16.75","9.6",6.6,26.7
"2015","08","10",0,32,23.9,"2.3",0.721,"18.83","8.6",6.5,27
"2015","08","11",0,30.6,24.5,"2.1",0.736,"11.2","2.2",6.4,26.8
"2015","08","12",0,32.9,22.1,"2",0.675,"19.87","10.6",2,27.3
"2015","08","13",0,31.1,23.9,"1.9",0.686,"14.56","8.5",4.8,26.5
"2015","08","14",0,32.5,22.7,"2.4",0.664,"18.54","11.2",3.9,26.9
"2015","08","15",0.1,30.8,23.1,"1.9",0.704,"13.04","6.5",4.3,27.1
"2015","08","16",29,31.2,20.7,"2",0.749,"9.39","1.7",8.3,25.8
"2015","08","17",0,32.9,19.8,"2.2",0.615,"20.18","11.3",3.3,26.6
"2015","08","18",0,32.2,24.1,"2.5",0.599,"16.34","8.7",5.1,27.9
"2015","08","19",0,29.7,24.2,"1.8",0.703,"9.03","0.2",8.6,26.8
"2015","08","20",0.4,28.1,24.2,"1.7",0.755,"6.42","0.8",9.6,25.4
"2015","08","21",2.5,29.3,23,"2",0.783,"10.35","4.3",7.1,25.2
"2015","08","22",0,29.6,23.4,"2.5",0.698,"14.11","6.9",6.9,25.5
"2015","08","23",0,31.7,20.9,"1.7",0.655,"17.77","9.7",4.4,26.3
"2015","08","24",0,30.3,23.3,"3.8",0.606,"12.71","5.3",6.8,26.3
"2015","08","25",5.5,24.5,19.2,"3.2",0.764,"4.19","0",9.9,21.7
"2015","08","26",0,25.3,18.9,"2.9",0.684,"11.44","3.6",8.5,21.9
"2015","08","27",0,30,21.2,"3.1",0.611,"21.75","12.2",1.9,24.7
"2015","08","28",0.3,28.1,19,"1.7",0.694,"12.64","6.8",5,23.2
"2015","08","29",0,30.8,19,"1.7",0.658,"17.29","10.7",1.3,24.4
"2015","08","30",0,31,19.9,"1.6",0.659,"18.09","10.6",1.3,24.9
"2015","08","31",0,31.2,21,"1.9",0.629,"16.15","8.8",3.8,25.9
"2015","09","01",0,30.7,22.6,"3.4",0.594,"16.85","8.3",7.4,25.9
"2015","09","02",0.5,27.7,22,"2.1",0.728,"8.66","3.3",8.5,23.9
"2015","09","03",18,28.2,19.8,"2.3",0.751,"16.1","10.2",4.1,23.9
"2015","09","04",0,30.7,20.6,"2.2",0.685,"15.13","8.4",5,24.8
"2015","09","05",5,23.6,19.4,"2.1",0.798,"5.13","0",9.4,21.9
"2015","09","06",0,26.2,19.3,"3.7",0.604,"14.4","6.5",4.8,22.2
"2015","09","07",0,28.7,16.8,"2.4",0.529,"20.4","12.2",0.5,22.6
"2015","09","08",0,28.9,16.2,"3.2",0.436,"21.41","12.3",0,22.7
"2015","09","09",0,30.1,15.3,"2.9",0.429,"20.51","12",0.4,22.4
"2015","09","10",0,28.4,17,"2.4",0.623,"19.7","11.9",0.9,22.4
"2015","09","11",2.5,24.4,16.8,"2.1",0.764,"7.39","1.8",9.3,21
"2015","09","12",0,24,15.5,"1.9",0.604,"11.82","5.8",7.9,19.2
"2015","09","13",0,26,15.2,"2.6",0.541,"20.08","11.9",0.5,20.2
"2015","09","14",0,27.8,16.4,"1.6",0.611,"14.36","10",3.6,22.1
"2015","09","15",0,28.7,17.4,"2.2",0.485,"19.02","11.2",3.8,22.8
"2015","09","16",0,26.7,16,"2.5",0.455,"19.62","11.7",4.8,21.6
"2015","09","17",0,27.6,15.5,"3.1",0.464,"19.7","11.4",1.5,21.4
"2015","09","18",0,29.2,15.9,"2.4",0.521,"18.02","10",2.5,21.9
"2015","09","19",0,29,17,"2.4",0.583,"17.45","11.5",2.6,22.3
"2015","09","20",0,28.3,17.9,"2",0.69,"13.58","7.7",4.5,22.1
"2015","09","21",0,29.4,16.5,"1.5",0.621,"14.14","10",0.4,22.6
"2015","09","22",0,31,18,"1.8",0.484,"17.12","11.2",0.5,23.9
"2015","09","23",0,26.1,19,"1.7",0.579,"7.24","2.1",6.6,22
"2015","09","24",0,30.6,17.5,"1.9",0.564,"16.16","10.3",3,23.4
"2015","09","25",0,29.8,19,"2.5",0.565,"14.77","9.5",2.9,23.4
"2015","09","26",0,28,17.9,"1.8",0.545,"14.47","11",1.9,22.4
"2015","09","27",0,29.8,14.2,"1.9",0.394,"17.46","11.2",0,21.9
"2015","09","28",0,28.3,15.5,"1.6",0.396,"11.23","5.6",5.8,21.4
"2015","09","29",0,28.2,15.9,"2.3",0.366,"17.07","9.4",3.4,22.1
"2015","09","30",0,26.2,19.4,"2.6",0.453,"9.74","3.7",8.9,21.3
"2015","10","01",35,19.7,10.7,"3.6",0.775,"1.74","0",8.3,16.3
"2015","10","02",0,21.5,8.6,"3.7",0.535,"14.08","10.5",2.8,16.5
"2015","10","03",0,24.5,13.3,"3.8",0.494,"15.91","10.2",4.5,19.2
"2015","10","04",0,22.4,11.2,"1.8",0.389,"12.36","8.9",6.3,16.6
"2015","10","05",0,25.6,11,"1.9",0.494,"16.27","11",0.1,18
"2015","10","06",0,26.3,12.1,"1.9",0.575,"15.06","10.5",0,18.7
"2015","10","07",0,25.7,14.1,"1.4",0.675,"11.87","6.9",4.8,19.6
"2015","10","08",0,26.4,15.7,"2.3",0.611,"14.45","9.8",3.9,20.1
"2015","10","09",0,20.5,12.8,"3.7",0.438,"16.51","10.8",0.8,16.2
"2015","10","10",3.5,17.2,10.4,"2.2",0.709,"4.71","2.2",8.6,12.8
"2015","10","11",3.5,14.4,8.1,"2.4",0.726,"5.97","1.5",6.8,10.8
"2015","10","12",0,17.9,8.2,"2.7",0.565,"15.18","10.6",2.3,12.3
"2015","10","13",0,21.3,7.8,"2.5",0.664,"13.78","10.1",0.8,15
"2015","10","14",0,24.5,10.9,"1.6",0.646,"14.07","9.2",0.1,17.1
"2015","10","15",0,26.1,12.1,"1.8",0.621,"13.21","9.8",3.1,17.9
"2015","10","16",0,24.2,13.2,"1.8",0.71,"9.97","7.6",2.4,17.5
"2015","10","17",0,26.6,12.4,"1.7",0.648,"13.82","10.2",0,18.7
"2015","10","18",0,24.2,12.4,"1.3",0.651,"11.68","9",0.1,17.9
"2015","10","19",0,23.9,13.6,"2",0.674,"10.67","7.6",0.5,18.1
"2015","10","20",0,25.1,15.4,"1.6",0.695,"10.77","6.9",2.9,18.8
"2015","10","21",0,22.7,13.9,"1.6",0.725,"9.93","6.7",0,17.9
"2015","10","22",0,23.1,14.5,"2.2",0.648,"9.2","4.6",2.1,17.5
"2015","10","23",0,21.4,15.2,"2.4",0.691,"7.24","4.1",6.1,17.5
"2015","10","24",10.5,22,13.2,"2.5",0.644,"10.46","6.9",4.4,16.9
"2015","10","25",0,22.8,12.1,"2.1",0.51,"12.95","8.6",0.9,16.3
"2015","10","26",2,18.7,12,"2.4",0.668,"7.11","2.4",8.5,15
"2015","10","27",26.5,15.9,7.7,"3.2",0.693,"9.17","7",4.6,12.1
"2015","10","28",0,15.8,5.6,"2.5",0.49,"13.01","9.7",0.3,9.9
"2015","10","29",0.5,14.7,3.2,"2.4",0.504,"10.86","7",2,8.4
"2015","10","30",0,10.4,1.7,"2.6",0.418,"13.64","9.7",0.1,5.4
"2015","10","31",0,12.3,1.1,"2.1",0.425,"13.52","9.7",0,5.7
"2015","11","01",0,12.6,1.3,"1.6",0.484,"8.35","4.7",7.3,7
"2015","11","02",0,15.2,6.1,"1.6",0.605,"8.68","6.6",4.9,10.8
"2015","11","03",0,18.7,6.6,"1.4",0.676,"10.84","9",0,11.8
"2015","11","04",0,19.8,5.8,"1.6",0.62,"11.07","9.1",2,12.2
"2015","11","05",0,19.2,8.6,"1.7",0.639,"9.56","8.1",2.5,13.2
"2015","11","06",4.5,19.2,9.6,"4.7",0.639,"8.42","5.6",7.1,13.5
"2015","11","07",24.5,11.7,9.3,"6",0.915,"2","0",10,10.5
"2015","11","08",10.5,11.8,10.3,"5.2",0.906,"2.05","0",10,11.1
"2015","11","09",3.5,12.1,9.8,"2.1",0.876,"3.48","0",9.8,10.8
"2015","11","10",0,13.5,7.7,"1.8",0.8,"6.06","2.6",5.9,10
"2015","11","11",0,17.7,6.6,"1.6",0.724,"9.47","7.1",3.6,11.6
"2015","11","12",0,21,10.2,"2.8",0.635,"11.05","8.9",3.1,14.5
"2015","11","13",22.5,13.1,10.5,"4",0.838,"1.54","0",9.8,11.5
"2015","11","14",3.5,14.2,11,"1.4",0.973,"2.24","0",9.4,12.8
"2015","11","15",0,17.2,10.6,"1.8",0.845,"8.5","5.4",6.3,13.4
"2015","11","16",5.5,14,10.7,"2.8",0.851,"2.51","0",9.3,12.2
"2015","11","17",0,19.3,11,"1.8",0.696,"10.27","8.8",4.6,13.9
"2015","11","18",5.5,12.6,8.4,"5.1",0.706,"1.53","0",8.9,10.4
"2015","11","19",0,10.8,6.7,"2.6",0.728,"2.82","0",7.6,8.9
"2015","11","20",0,14.4,7.1,"1.5",0.726,"6.66","5.3",5.8,9.8
"2015","11","21",0,15.4,5,"1.8",0.559,"9.03","8.2",2.1,9.2
"2015","11","22",3.5,15.7,5.9,"2.4",0.665,"6.75","3.2",8.1,10.2
"2015","11","23",6.5,11,6.5,"3.3",0.809,"3.56","0",9.5,8.5
"2015","11","24",0.5,8.8,2.7,"3.1",0.695,"4.6","0",8.3,5.6
"2015","11","25",11,5.3,0.9,"2.7",0.868,"2.16","0.4",9.4,2.4
"2015","11","26",0,0.9,-4.8,"3.7",0.638,"3.63","2.3",7,-2.7
"2015","11","27",0,2,-7.3,"2.6",0.591,"7.12","5.2",4.4,-2.8
"2015","11","28",0.1,2.6,-2.7,"2.1",0.708,"2.62","0",7.6,0.1
"2015","11","29",3,3.9,1,"3.3",0.879,"1.85","0",9.8,2.5
"2015","11","30",0,8.5,0.9,"2",0.691,"9.51","8.5",2.5,4.1
"2015","12","01",0,10.4,-1.3,"1.9",0.578,"9.03","9.1",1.5,4
"2015","12","02",13.5,8.5,2.9,"3.2",0.714,"1.46","0.5",7.8,6
"2015","12","03",7.1,3.3,-3.2,"4.1",0.793,"2.76","1.3",8.3,-0.7
"2015","12","04",0,3.1,-4.4,"2.8",0.639,"7.65","6.9",3.4,-0.4
"2015","12","05",0,7.2,0.6,"3.1",0.514,"9.01","7.8",6.3,3.4
"2015","12","06",0,7.8,-2,"1.2",0.464,"8.34","7.5",5,1.3
"2015","12","07",0,6.7,-3.4,"1.8",0.511,"8.99","8.8",1.9,1.9
"2015","12","08",0,9.6,-1.4,"1.3",0.559,"8.42","9",0,2.9
"2015","12","09",0,10.9,-0.8,"2.3",0.574,"7.36","7.2",5.3,5
"2015","12","10",0.3,9.2,5.8,"2.3",0.748,"1.48","0",8.8,7.8
"2015","12","11",0,12.2,3.3,"3.4",0.565,"8.33","7.7",2,6.4
"2015","12","12",0,11,1.1,"2.6",0.501,"9.32","8.9",1.3,5.2
"2015","12","13",0,12.2,0.9,"1.4",0.505,"8.85","8.9",1.6,5.2
"2015","12","14",2.5,6.4,2.6,"2.2",0.756,"1.89","0",9.8,5
"2015","12","15",0.1,8.2,2,"2.8",0.698,"4.65","3.2",8,4.7
"2015","12","16",0,2.8,-5,"3.9",0.509,"8.78","8.3",2,-1
"2015","12","17",0,-0.4,-7.4,"2.7",0.434,"9.77","9.1",0,-4.6
"2015","12","18",0,-1,-7,"2.2",0.619,"1.66","0",6.3,-3.3
"2015","12","19",0,6.8,-4.6,"1.7",0.663,"8.78","8.8",0.5,-0.1
"2015","12","20",0,6,-3.4,"1.5",0.569,"5.74","3.6",7,1.5
"2015","12","21",2,5,-0.2,"2.5",0.76,"3.11","2.4",5.8,2.2
"2015","12","22",0,7.7,-1.5,"2.4",0.679,"7.97","7.1",3.8,3.1
"2015","12","23",0.4,10.6,2.9,"2.1",0.596,"6.87","5.9",4.5,5.9
"2015","12","24",0,5.3,-1.6,"2.3",0.675,"6","4.7",4.5,1.5
"2015","12","25",0,3.7,-4.9,"2",0.463,"9.55","9.1",2.3,-0.8
"2015","12","26",0.7,4.7,-3.2,"2.4",0.733,"4.48","0",4.5,0.9
"2015","12","27",0,-1,-8.9,"2.9",0.39,"9.75","9.2",0,-5.7
"2015","12","28",0,-1,-9.5,"2.3",0.384,"9.78","9.2",0,-5.7
"2015","12","29",0,2.9,-8.7,"1.4",0.476,"7.16","7.6",3.8,-3.2
"2015","12","30",2.5,4.3,-3.5,"2.5",0.676,"5.43","3.1",6.9,0.3
"2015","12","31",0,2.8,-1.9,"1.5",0.813,"3.98","2.9",5,0.7
"2016","01","01",0,4,-3.3,"1.6",0.73,"4.61","2.1",7,1.2
"2016","01","02",0,9.5,1,"2",0.769,"4.5","3.6",7.8,5.7
"2016","01","03",0,9.4,5.1,"1.8",0.806,"4.85","2.2",7.5,6.5
"2016","01","04",0,5.3,-2.5,"3.1",0.544,"9.03","8.6",4.4,2
"2016","01","05",0,1.5,-4.8,"2.3",0.394,"8.22","7.9",3.4,-2.7
"2016","01","06",0,1.7,-4.9,"1.8",0.543,"4.69","2.2",6,-1.7
"2016","01","07",0,1.4,-5.9,"2.5",0.518,"9.76","9.1",0.3,-3.4
"2016","01","08",0,1,-6.9,"2",0.498,"9.83","9.2",0.5,-3.3
"2016","01","09",0,2.4,-6.2,"2.1",0.571,"9.28","8",4.1,-2.1
"2016","01","10",0,3.8,-2.7,"2.6",0.423,"9.35","7.9",2.6,0.3
"2016","01","11",0,0.9,-6.5,"2.8",0.383,"9.89","9.1",1.1,-3.8
"2016","01","12",0,0.7,-9.1,"2.5",0.46,"10.02","9.1",0.5,-5.2
"2016","01","13",0.4,0.1,-8.2,"2",0.63,"6.69","5.8",5.5,-4.5
"2016","01","14",0,1.3,-8.4,"1.7",0.521,"8.8","7.7",4,-3.4
"2016","01","15",0,5.3,-4.3,"1.8",0.523,"7.85","6.1",3.1,-0.4
"2016","01","16",0.1,2.8,-2.1,"2.9",0.68,"4.86","1",7.1,-0.2
"2016","01","17",0,5.4,-0.7,"2.4",0.64,"4.23","0",6.6,1.7
"2016","01","18",0.2,0.4,-12.3,"4.8",0.598,"8.31","7.8",6,-6.3
"2016","01","19",0,-8.9,-15.1,"5.4",0.459,"10.82","9.3",0.5,-12.8
"2016","01","20",0,-5.2,-14.5,"1.8",0.436,"9.08","9",1.9,-10.5
"2016","01","21",0,-2.3,-10.2,"1.8",0.443,"8.41","6.5",3.9,-7.1
"2016","01","22",0,-3.8,-11.1,"2.6",0.405,"7.62","6.2",5.4,-7.6
"2016","01","23",0,-8.3,-16,"4",0.42,"9.18","8.3",3.5,-11.5
"2016","01","24",0,-10.5,-18,"3.2",0.485,"10.54","9.3",0,-14.4
"2016","01","25",0,-3.4,-14.3,"1.9",0.471,"11.22","9.5",0.9,-9.4
"2016","01","26",0.3,1.7,-8.5,"2.3",0.645,"6.5","4.5",6.1,-3.3
"2016","01","27",0,4.3,-4.7,"2",0.563,"9.55","9.4",2.4,-1.1
"2016","01","28",0,3.5,-5.6,"1.6",0.515,"5.88","2.4",6.5,-0.5
"2016","01","29",0,5.4,-1.4,"2.3",0.436,"4.19","0.1",7.5,1.9
"2016","01","30",0,5.2,-2.5,"2",0.595,"8.01","6.3",4.5,0.6
"2016","01","31",0,0.3,-6.5,"3.2",0.34,"10.75","7.9",3.1,-3.9
"2016","02","01",0,-1,-9.1,"3",0.36,"12.01","9.6",0.4,-6
"2016","02","02",0,0.9,-10,"2.2",0.418,"12.05","9.8",0,-5.3
"2016","02","03",0,4,-8.3,"1.9",0.496,"10.46","7.5",1.8,-2.4
"2016","02","04",0,3.9,-4,"2.4",0.501,"9.82","7.9",2.9,-0.7
"2016","02","05",0,3.4,-6.8,"2.5",0.394,"10.71","8.9",1.6,-2.2
"2016","02","06",0,2,-6.2,"2.9",0.386,"12.22","9.8",0,-3.1
"2016","02","07",0,3.5,-8.3,"2",0.465,"12.44","9.8",1,-2.9
"2016","02","08",0,5.5,-4.3,"3.1",0.621,"5.55","2.8",6.9,1.3
"2016","02","09",0,5.5,-3.9,"3",0.525,"11.45","9.5",0.5,0.3
"2016","02","10",0,10.7,-4.3,"1.6",0.385,"12.74","9.8",0,2.7
"2016","02","11",0.1,13.5,1.6,"3.5",0.293,"7.87","4.6",6,8.1
"2016","02","12",18,10,6.8,"3.2",0.953,"1.1","0",10,8.4
"2016","02","13",21,14.4,5.8,"3.3",0.95,"3.78","0",9.9,11
"2016","02","14",2.5,5.8,-6.8,"4.6",0.731,"2.98","0.1",7.8,-2.6
"2016","02","15",0,-2.3,-10,"4",0.484,"14.52","9.8",1.5,-5.8
"2016","02","16",0.8,1.1,-6.7,"2.7",0.656,"5.58","3.2",3.8,-2.7
"2016","02","17",0,5.4,-5.2,"2.3",0.539,"14.42","10",0.3,0
"2016","02","18",0,7.8,-1.4,"3.2",0.664,"8.26","5.9",5.4,3.5
"2016","02","19",0,4.4,0.1,"1.7",0.564,"5.1","0.5",6.8,2.3
"2016","02","20",0,6.3,-2.5,"2.9",0.371,"13.13","9.4",1.9,1.3
"2016","02","21",0,4.4,-4.2,"2.9",0.364,"13.63","10",3,-0.6
"2016","02","22",0,4.2,-2.2,"1.9",0.366,"5.76","0",9.5,1.1
"2016","02","23",0.9,4.5,-4.5,"3.2",0.56,"14.55","9.1",4.3,0.7
"2016","02","24",0,2.2,-6.8,"2.9",0.42,"15.48","10.3",0.3,-3
"2016","02","25",0,5.7,-5.8,"2.7",0.499,"11.24","10.1",2.4,-0.2
"2016","02","26",0,7.5,-3.2,"2.2",0.413,"15.23","10.4",3,2.2
"2016","02","27",0.2,8.1,0.5,"2",0.576,"11.21","6.3",6.6,3.3
"2016","02","28",4.1,6.9,-2.6,"2.1",0.655,"4.76","1.5",6.1,0.7
"2016","02","29",0,-1.1,-5.9,"4",0.486,"10.38","8.6",2.5,-3.8
"2016","03","01",0,2.1,-7.5,"2.5",0.473,"14.8","9.3",1.5,-2.7
"2016","03","02",0,8.1,-2.2,"2.9",0.679,"8.08","5.4",6.4,3.1
"2016","03","03",0,13.9,4.4,"1.9",0.651,"10.26","5.4",5.6,8.1
"2016","03","04",0.1,20.3,6.4,"2.7",0.553,"14.61","9.8",5.3,13.2
"2016","03","05",40,13.5,9.1,"2.6",0.913,"1.16","0",9.8,11.3
"2016","03","06",0.2,12.9,4.3,"2.8",0.51,"15.21","8.8",2.4,7.9
"2016","03","07",0,12.2,4.8,"2",0.369,"4.36","0.8",8,8.1
"2016","03","08",0,7,-1.4,"3.1",0.404,"8.54","2",8.5,2.7
"2016","03","09",0,5.3,-2.7,"3.5",0.375,"17.09","9.9",4.4,0.3
"2016","03","10",0,3.1,-4.3,"3.2",0.378,"18.12","10.9",1.3,-1.1
"2016","03","11",0,4.6,-5.5,"2.6",0.438,"18.25","11.2",0,-0.5
"2016","03","12",0,6.4,-3.3,"2.5",0.556,"9.56","5.8",5.4,2
"2016","03","13",0.1,6.5,1.9,"1.6",0.681,"6.18","0.6",7.8,3.7
"2016","03","14",0,9.6,1.3,"2.6",0.57,"14.56","9.2",3.5,4.7
"2016","03","15",0,12.4,-1,"2.2",0.434,"16.25","8.9",3.8,5.2
"2016","03","16",0,13.8,2.7,"2",0.451,"16.66","10.1",2.4,7.5
"2016","03","17",0,14.7,2,"1.4",0.409,"11.77","6.4",6.1,9.3
"2016","03","18",0,20.1,8.8,"2.4",0.5,"13.54","6.7",4.4,13.4
"2016","03","19",0,18.1,6.6,"2.5",0.583,"16.37","10.6",0,11.4
"2016","03","20",0,17.5,4.9,"2.2",0.54,"17.03","10.4",0.5,10.6
"2016","03","21",0,16.1,5.5,"2.2",0.541,"16.83","10.8",0.1,9.9
"2016","03","22",0,13.8,3.5,"2.5",0.581,"15.38","10.2",3.9,8
"2016","03","23",0,13.8,3.8,"2.9",0.496,"16.73","10.4",3.1,8.2
"2016","03","24",0,12.7,1.6,"2.4",0.365,"18.91","11.6",0.4,7.2
"2016","03","25",0,12.6,2.1,"2.2",0.439,"16.07","10.7",1,7.1
"2016","03","26",0,12.6,2.1,"2.2",0.545,"15.3","9.2",0.5,6.5
"2016","03","27",0,13.1,2.2,"2.6",0.556,"17.19","11.1",0,7.2
"2016","03","28",0,17.4,2.3,"2",0.478,"17.82","11.3",0.3,9.8
"2016","03","29",0.1,17.1,7.6,"3.2",0.578,"12.55","5.9",7.4,11.3
"2016","03","30",0,18.3,7,"2.2",0.499,"18.01","10.5",2,11.5
"2016","03","31",0,21.4,6,"2.1",0.27,"15.57","9.8",4.5,13.5
"2016","04","01",0,23.8,7.3,"2",0.26,"18.16","10.3",3,15.3
"2016","04","02",0,21.7,9.6,"2.3",0.408,"16.99","9",2.4,15
"2016","04","03",2,12.7,8.2,"1.7",0.751,"3.23","0",8,10.7
"2016","04","04",0,19.8,5.1,"2.2",0.426,"20.8","11.2",2.3,12.3
"2016","04","05",0,18.1,5.9,"2.5",0.451,"20.04","11.6",0.8,11.4
"2016","04","06",3,22.9,6.6,"1.9",0.443,"15.13","8",6.8,14.4
"2016","04","07",7.5,20.6,10.5,"3",0.695,"16.95","8.8",3.9,14.1
"2016","04","08",0,18.7,7.8,"2.5",0.761,"18.15","9.2",3.8,11.1
"2016","04","09",0,14.1,7.4,"1.8",0.839,"4.52","0",8,10.7
"2016","04","10",0,20.7,9.3,"2.1",0.713,"14.02","5",5,13.4
"2016","04","11",0,19.4,5.7,"2.4",0.438,"21.04","12",0,12.5
"2016","04","12",0,19.4,10.3,"2.3",0.426,"15.36","7.8",6,14.1
"2016","04","13",1,21.4,11.4,"1.7",0.675,"13.86","6.8",5.1,15.6
"2016","04","14",0,18.6,9.3,"2.6",0.759,"14.06","6.5",2.3,12.4
"2016","04","15",0,23.1,8.1,"2.6",0.464,"20.94","11.5",0,15
"2016","04","16",23.5,20.7,9.8,"2.9",0.589,"7.23","2.8",7.5,14.9
"2016","04","17",20.5,14.5,8.3,"4.7",0.668,"13.8","6.9",6.1,10.8
"2016","04","18",1.5,18.6,7.1,"3.1",0.654,"18.4","9.2",5.5,11.2
"2016","04","19",0,19.2,6.5,"2.2",0.551,"22.1","12",2.5,12
"2016","04","20",0.5,20.9,10.1,"2.1",0.54,"13.4","5.3",8.9,14.3
"2016","04","21",17,16.9,10.3,"2.8",0.876,"6.09","0",9.4,13.5
"2016","04","22",0,18.6,10.1,"2.6",0.834,"7.77","2",7.6,13.5
"2016","04","23",0,19.8,7.8,"2.1",0.521,"16.76","7.9",6.3,13.5
"2016","04","24",0,23.7,8.1,"1.9",0.396,"22.59","11.4",2.3,15.5
"2016","04","25",0,25.3,10.2,"1.7",0.348,"21.21","11.9",0.8,17.2
"2016","04","26",0,29.6,12.1,"2",0.348,"19.74","9.9",5.9,21.1
"2016","04","27",0,20.7,14.5,"3.6",0.32,"8.39","0",9.6,17.2
"2016","04","28",0,23,12.4,"2",0.344,"18.95","9.4",6.4,17.2
"2016","04","29",0.3,22.6,10.9,"2.5",0.476,"21.79","11.6",2.5,16.2
"2016","04","30",0,20.4,10.8,"2.8",0.453,"8.93","1.5",5.4,15.9
"2016","05","01",0,26,12.2,"2.2",0.405,"17.07","6.8",5.6,18.8
"2016","05","02",16.5,28.4,16.5,"2.2",0.645,"15.89","7.5",7,21.1
